"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"96050";5128;"(TACTICO) MONSEÑOR OSCAR ROMERO N-S(FERNANDO DELGADO-NTRA,SRA,FATIMA)";"URB";436519,576555094;4470522,88552152
"10011";10093;"Narvaez 68 N-S - Ibiza-Alde,Sainz Baranda";"URB";442624,828947245;4474353,88543797
"10014";4062;"Nazaret E-O - Samaria-Reyes Magos";"URB";442799,296917579;4473601,27474617
"17041";4372;"Rey Francisco E-O - Ferraz-Pintor Rosales";"URB";439119,151890756;4475330,99848489
"19003";4405;"Eloy Gonzalo, 27 E-O - Santisima Trinidad-Gral,Alvarez Castro";"URB";440594,328513233;4476226,40519649
"21023";4445;"(TACTICO) Modesto Lafuente N-S - Viriato-Gral, Martínez Campos";"URB";440926,891688535;4476307,24969242
"21025";4447;"Gral, Martínez Campos, 36 O-E - Zurbano-Miguel Angel";"URB";441220,492518693;4476279,88437656
"60028";5474;"Alberto Alcocer E-O - PºCastellana-Doctor Fleming";"URB";441571,519005535;4478926,14801181
"60030";5476;"Alberto Alcocer O-E - Juán Ramón Jiménez-Padre Damián";"URB";441797,474478018;4478907,38235157
"60402";7080;"(TACTICO)Entrada Edificio Nuevos Ministerios (Delante G,6) - (TACTICO)Entrada Edificio Nuevos Ministerios (Delante G,6)";"URB";441354,460393114;4477192,69639312
"60403";7081;"(TACTICO)Salida Edificio Nuevos Ministerios(Delante G,5) - (TACTICO)Salida Edificio Nuevos Ministerios(Delante G,5)";"URB";441317,782428338;4477203,20296087
"97022";5773;"(AFOROS)Av,Reina Victoria E-O   - Gral, Ibáñez Íbero - Estudiantes";"URB";439726,387131114;4477597,44599439
"40016";5796;"C/, Arroyo del Olivar - Tte, Muñoz Diaz-Payaso Fofó";"URB";444078,660651302;4471351,22683377
"41033";5842;"Av, Albufera - Fuengirola-Acceso M-40";"URB";445921,57647639;4470791,9345711
"46001";6009;"C/, Arturo Soria - Ángel Gordillo-Emeterio Castaños";"URB";443667,910858986;4479276,87820796
"46002";6010;"C/, Arturo Soria - Emeterio Castaños-Allende Salazar";"URB";443758,344884924;4479179,1898613
"46405";6050;"C/, Arturo Soria - Giro a Torrecilla del Puerto";"URB";444720,194092452;4477936,50376746
"47031";6092;"Rotonda Nudo Manoteras - Arturo Soria-Ingeniero Emilio Herrera";"URB";443776,46597539;4481613,0201765
"53021";10300;"C/, Poeta Blas de Otero - Poeta Blas de Otero-María Teresa Sáenz de Heredia";"URB";444429,793417472;4474754,65170418
"53412";6190;"C/, Luis Ruíz - Luis Ruíz-Braulio Gutiérrez";"URB";445981,497206363;4475572,88601853
"55045";6257;"Ctra, Canillas - Pegaso-Servator";"URB";445033,299684993;4479351,4508425
"56004";6288;"C/, López de Hoyos - Solsona-Ángel Luis Herrán";"URB";444828,754235322;4480210,54588268
"57016";6345;"C/, Cartago - Cartago-A-2";"URB";448409,791836943;4477730,28809024
"57019";9839;"Calle Planeta - Av, General-Av, Logroño";"URB";450772,278971921;4480149,6553617
"59029";6383;"C/, Martínez Villergas - Caribe-Av, Badajoz";"URB";444456,861923069;4477093,52259711
"66022";10240;"Vial 1 - Entrada Av, Arcentales";"URB";449168,637755407;4476034,74230992
"02030";3878;"(TACTICO) SALIDA TVE TORRESPANA S-N";"URB";443796,983232589;4474705,19960928
"30018";3651;"M-30 SALIDA TZNEL O-E(ENTRADA GTA, SAN VICENTE) (150MTS)";"URB";438861,902999113;4474456,77627813
"12042";4148;"Rafael Riego N-S - Delicias-Ancora";"URB";441265,743224552;4472801,64577101
"12045";4151;"Ramirez Prado O-E - Pº Delicias-Juan de Mariana";"URB";441278,988775358;4472405,88564454
"13038";4180;"Ferrocarril O-E - Sta Maria Cabeza-Batalla del Salado";"URB";440735,386914035;4472502,40957535
"39035";4983;"EDUARDO BARREIROS S-N(ALERCE-CONIFERAS)";"URB";440727,033824037;4468540,9420345
"15015";4255;"(TACTICO) Carrera San Jeronimo O-E - Pta Sol-Pl, Canalejas";"URB";440540,919660891;4474238,60193484
"42007";5875;"Av, Cardenal Herrera Oria, 221 E-O(La Masó-Isla de Arosa)";"URB";439307,181628386;4481585,51269617
"42407";5904;"(TACTICO)ALFREDO MARQUERIE O-E";"URB";440765,686255756;4482162,97353137
"48007";4776;"(AFO)R, YBARRA S-N(D, BARRANCO-M, USERA)";"URB";439627,54907086;4470573,27113112
"22009";4462;"Pº Castellana N-S - Entrada Pl, San Juan de la Cruz";"URB";441335,202815948;4477103,63212028
"60404";7085;"(TACTICO)Alberto Alcocer E-O(Giro E-S) - Juan Ramón Jiménez - Dr, Fleming ";"URB";441689,985910782;4478922,6448338
"86013";5316;"ALDEANUEVA DE LA VERA ";"URB";434055,336973958;4469683,79186196
"61115";7093;"Acceso M-30(Túnel)E-O - M-30-Pl,José MªSoler";"URB";443430,643013288;4479026,82312269
"97034";3500;"Juan XXIII - N-S  - Ramiro Maetzu - Av, Moncloa";"URB";439159,976851423;4477672,75585409
"97037";4259;"Bailen N-S - Cuesta de la Vega-Don Pedro";"URB";439455,361749324;4474013,33817781
"41026";5836;"C/, Pío Felipe - Pío Felipe-Av, Albufera";"URB";444475,761367533;4471498,27911374
"41408";5869;"C/, Puerto Pajares - Peña Gorbea-Av, Albufera";"URB";443630,274422703;4471861,57592001
"44029";5927;"C/, Virgen de la Alegria - Virgen de la Alegría- Alcalá";"URB";444128,362511215;4475954,53849737
"45014";5960;"Av, Institución Libre Enseñanza - Villaescusa-Pobladura del Valle";"URB";446890,806474846;4474730,0665773
"45047";5991;"Av, Institución Libre Enseñanza - Luis del Campo-Castillo de Arévalo";"URB";446419,634092047;4475560,78009695
"46018";3791;"C/, Arturo Soria - Alcalá-López de Aranda";"URB";445726,705567469;4476849,39378111
"46046";10117;"C/ Arturo Soria - Duque de Tamames - Ramirez de Arellano";"URB";444680,935719968;4477997,93008561
"47001";6062;"C/, Arturo Soria - Manuel Uribe-Añastro";"URB";443564,425102886;4479659,39387704
"47033";6094;"Rotonda Nudo Manoteras - Ingeniero Emilio Herrera-Arturo Soria";"URB";443764,018667176;4481690,92906573
"52407";6129;"C/, El Bosco - Maruja García Romero-Cerámica";"URB";444455,334590595;4472846,64676843
"53026";6156;"Av, Daroca  - Lago Constanza-Trece Rosas";"URB";445165,937799158;4475335,00511309
"53054";10303;"Av, Marqués de Corbera - Poeta Blas de Otero-San Vidal";"URB";444451,835596946;4474973,94844024
"55018";3508;"Av, de los Andes - Boj-Añil";"URB";447553,551626378;4478608,26946262
"55047";6259;"Ctra, Canillas - Servator-Pegaso";"URB";445029,393048466;4479356,37026222
"55415";6285;"C/, Ribera del Loira  - Av, Partenón-Av, Consejo de Europa";"URB";447712,654600803;4478959,68170677
"56028";6308;"C/, Ángel Luis Herrán - Valdetorres del Jarama-López de Hoyos";"URB";444834,58425004;4480117,77300126
"57407";6353;"C/, Jardines de Aranjuez - Paseo Alameda de Osuna-Av, Logroño";"URB";448795,071944203;4478309,30016932
"64022";6407;"C/, Arcos de Jalón - Pobladura del Valle-Juli García Boutan";"URB";448117,390199194;4475462,78493804
"65014";6430;"C/, Fuente Carrantona  - Hacienda de Pavones-Luis de Hoyos Sainz";"URB";446120,212892053;4472643,37652269
"66008";6474;"Pº, Ginebra - Sofía-Suecia";"URB";448839,009216107;4475012,84691568
"02016";4192;"Dr, Esquerdo N-S - Angel Ganivet-Av, Mediterraneo";"URB";443138,191427464;4473287,12775724
"71009";6511;"C/, San Romualdo - Albasanz-Alcalá  ";"URB";447179,555077324;4476864,5552107
"79004";6604;"Av, Niceto Alcalá Zamora - Fernando Rojas-Ingeniero Emilio Herrera";"URB";445065,607318987;4482758,53113587
"79032";6625;"Camino Fuente de la Mora - Av, Manoteras-Príncipe Carlos";"URB";443967,854627276;4481880,81975809
"83005";5234;"C/, Arboleda - Arboleda-Ctra, Villaverde a Vallecas";"URB";446879,665201495;4470603,04694031
"89007";5379;"Cañada Santisimo - Av, Ensanche de Vallecas-Av, Cerro Milano";"URB";449152,780450962;4468378,31646543
"13041";4183;"STA M* CABEZA ENTR,CALLE30 EXT SENT A4(DESDE PL, ELIPTICA)";"URB";440121,388514535;4471703,36841451
"14042";4240;"(TACTICO) P: YESERIAS N-S (ENTRADA AL  CRUCE)";"URB";439859,516903486;4472259,15734365
"14736";7135;"(AFOROS)EMBAJADORES N-S(MORATINES-LABRADOR)";"URB";440488,183343228;4472766,72686908
"31001";4495;"(MICRO) FRANCOS RODRIGUEZ E-O(LOPE DE HARO-MARGARITAS)";"URB";440185,211706867;4478675,7811467
"31031";5143;"PABLO IGLESIAS E-O(NUMANCIA-ARQUITECTO SANCHEZ ARCAS)";"URB";439562,827754528;4478418,1454688
"31061";3766;"(TACTICO) Isla de Oza O-E(Isla Alegranza-Antonio Machado)";"URB";438925,304560274;4479395,44576109
"32048";4578;"(AFOROS) AV, ASTURIAS O-E(MAGNOLIAS -CEDROS)";"URB";441277,629612023;4479885,54253867
"33023";4606;"AV,MONFORTE  LEMOS  E-O(TZNEL 80M)(P:CASTELLANA-PEDRO RICO) ";"URB";441489,629227169;4480924,98980748
"34012";4630;"LSPEZ DE HOYOS, 149 E-O(RAMOS CARRISN-CLARA DEL REY)";"URB";443293,323877996;4477683,16203971
"35008";3525;"CARTAGENA S-N(MARQUIS DE AHUMADA-AV,AMERICA)";"URB";443100,111531158;4476490,99153966
"35046";4679;"PL,VENECIA E-O(AV,BRASILIA-AV,BRUSELAS)";"URB";443891,784508148;4476901,55584736
"43039";10187;"Av ,Monforte de Lemos E-O (Ginzo de Limia - Pl,Arteijo)";"URB";440160,013428464;4481176,05591424
"90033";4707;"COLEGIATA O-E(TOLEDO-ROMANONES)";"URB";440070,97761201;4473834,47933221
"93005";4722;"Cisar Manrique N-S(Joaqumn Lorenzo-Valle de Mena)";"URB";438943,502250824;4480408,02586258
"93037";9975;"CAMINO GANAPANES S-N";"URB";439429,404064623;4480224,14455004
"24040";4770;"(TACTICO) VILLAMANIN S-N GIRO HACIA VILLAGARCIA (A-5 - VILLASANDINO)";"URB";436098,241823881;4473001,185522
"15300";4271;"(MICRO) Pl, Cibeles S-N(Delante G,11)(P,M,6) - (MICRO) Pl, Cibeles S-N(Delante G,11)(P,M,6)";"URB";441230,804769873;4474503,8248309
"26021";3802;"AV,ANDALUCIA N-S(AV,POBLADOS-AV,ROSALES)";"URB";441035,584824288;4469083,22190818
"27028";4845;"ALBERTO PALACIOS E-O(TORDEGRILLOS-PSO, FERROVIARIOS)";"URB";439106,529653491;4466103,48914935
"36011";4879;"ALMANZORA E-O (ANTARES-C,BARRIAL)";"URB";433041,738178079;4479282,56731585
"37008";4895;"AV, LAS AGUILAS ENTRE MAQUEDA Y AV, DE LOS POBLADOS SENTIDO N-S";"URB";435415,865927139;4470906,74863595
"38016";4935;"(AFOROS)EUGENIA MONTIJO N-S(NTRA, SRA, FATIMA-AV, POBLADOS)";"URB";436431,882684861;4469939,30720937
"38019";4938;"GUAYABA S-N(AGUACATE-ANTONIA RGUEZ, SACRISTAN )";"URB";436565,718891268;4469368,13789319
"38051";9985;"SECOYA S-N (OBOLO-AV, POBLADOS)";"URB";437005,98187777;4469334,85560011
"39037";3527;"(TACTCO) EDUARDO BARREIROS S-N (GIRO IZDA, A CONIFERAS)";"URB";440722,519600103;4468546,14726381
"42046";10279;"AV, CARDENAL HERRERA ORIA, 266 E-O(GOMEZ SERNA-ANGELITA CAMARERO)";"URB";438617,996385996;4481252,67685636
"48012";4804;"AV, ANDALUCIA ENTRE S, FERMIN Y GTA MALAGA O-E";"URB";441023,941171115;4469582,4302213
"49005";5038;"GRAL, RICARDOS O-E(PAULINA ODIAGA-PEÑAFIEL)";"URB";438633,538351099;4471719,09086033
"50037";3634;"ANTONIO LEYVA S-N (ARLANZA-GUADALETE)";"URB";439170,97286946;4471038,95553218
"50038";10257;"MERCEDES DOMINGO N-S (SANTIAGO PRIETO - VIA)";"URB";438764,580033489;4470950,14972796
"73010";9995;"ARROYOFRESNO S-N (CANTALEJO-AV, HERRERA ORIA)";"URB";437118,052434461;4480863,74946292
"75012";3788;"NTRA, SEÑORA VALVERDE 150 S-N(AFUERAS A VALVERDE-ANTONIO CABEZON)";"URB";441899,322319915;4483663,76445943
"77405";6588;"(TACTICO)PTE, REINA O-E(GIRO-SIERRA ATAPUERCA)";"URB";443028,924175507;4483646,82189959
"78022";10088;"TIERRA DE MELIDE E-O (VALCARLOS-SIERRA DE ATAPUERCA)";"URB";443750,179735071;4484279,7165293
"84033";5268;"(TACTICO)SALIDA POLIGONO N-S";"URB";434514,277527664;4468631,83220372
"85018";5292;"(TACTICO) BALEARES JUNTO LINEA DE PARADA O-E";"URB";439441,229023084;4472016,38840141
"86003";5306;"AV, AVIACION ENTRE MAESTRA JUSTA FREIRE Y JOSE CADALSO";"URB";434906,615050021;4469477,59223469
"87001";5336;"SAN FERMIN O-E (POPULAR MADRILEÑA-ANTEQUERA)";"URB";441170,228458146;4469191,58355089
"94006";5388;"AV, REAL PINTO S-N(LAGUNA MARQUESADO-RESINA)";"URB";439504,262669175;4465146,88190025
"95014";5006;"(AFOROS)Pº EXTREMADURA O-E(STA, URSULA-JAIME VERA)";"URB";438030,719663738;4473845,07894568
"96046";5127;"GUABAIRO N-S(NTR,SRA FATIMA-NTR,SRA LUZ)";"URB";436662,944822675;4470773,6745255
"96047";5111;"(TACTICO)JUANA UROSA  E-O(C,AGUILERA-N,S,FATIMA)";"URB";436710,329606812;4470775,86159209
"36010";4878;"CNO, DEL BARRIAL N-S (A6-ANA TERESA)";"URB";432886,119452711;4479261,41926316
"37002";4893;"(TACTICO)YEBENES O-E";"URB";436210,78556862;4471495,17283625
"01303";7030;"(MICRO) Pl, Colón  (Delante G, 7) - (MICRO) Pl, Colón  (Delante G, 7)";"URB";441411,753621468;4475130,01019905
"02035";3881;"Sirio S-N - M-30 -Estrella Polar";"URB";443653,597777112;4473513,21739407
"03005";3951;"Joaquin Costa 55 E-O  - (Gta, Lopez de Hoyos - Velazquez)";"URB";442198,698128262;4476973,63836243
"04028";10079;"Marcenado S-N - San Ernesto -Pl,Virgen Guadalupana";"URB";442813,628992329;4478002,05478156
"06015";3960;"Maria Molina E-O - Velazquez-Lopez Hoyos";"URB";442011,697616966;4476569,29132201
"06306";3989;"(MICRO) Principe Vergara N-S(Detras G,10) - ";"URB";442404,055984699;4476714,39163029
"08015";4015;"Goya, 34 O-E - Castello-Principe de Vergara";"URB";442207,680320219;4475156,20625046
"08016";5082;"Goya E-O - General Pardiñas-Principe de Vergara";"URB";442419,261524346;4475145,56031098
"10013";4061;"Menendez Pelayo N-S - Conde de Cartagena-Pl, Mariano Cavia";"URB";442476,722454455;4473361,71743563
"12006";4113;"Pº Delicias S-N - Bustamante-Canarias";"URB";441112,056392031;4472503,83966116
"13013";4161;"Alfonso XII N-S - Espalter-Cuesta Claudio Moyano";"URB";441553,775338255;4473594,72152563
"15308";7091;"(MICRO) Pl, Cibeles S-N (Delante G,12 )(Giro Izqda) - (MICRO) Pl, Cibeles S-N (Delante G,12 )(Giro Izqda)";"URB";441221,564775162;4474529,94073169
"17001";4337;"Fernandez de los Rios O-E - Princesa-Arcipreste de Hita";"URB";438994,728616233;4476352,94865147
"17029";4361;"Marques de Urquijo E-O - Pintor Rosales-Ferraz";"URB";438818,608915311;4475620,4129048
"18015";4390;"San Bernardo N-S - Esquina Sta Cruz de Marcenado";"URB";440106,805049834;4475589,86248517
"20004";3693;"Bravo Murillo N-S - Av, Islas Filipinas-José Abascal";"URB";440279,086645607;4476800,10694063
"20006";4422;"Vallehermoso, 18 S-N - Rodriguez San Pedro-Arapiles";"URB";439873,024215199;4475922,30800946
"21016";4438;"Gral, Martinez Campos, 46 O-E - Miguel Angel-Emilio Castelar";"URB";441387,941599514;4476284,66342335
"21017";4439;"Santa Engracia, 103 S-N - Ponzano-José Abascal";"URB";440658,064816449;4476513,57809959
"22304";4469;"(MICRO) Pº Castellana N-S(Delante G,3,salida) (P,M,1) - (MICRO) Pº Castellana N-S(Delante G,3,salida) (P,M,1)";"URB";441343,581738206;4476872,97171916
"60012";5459;"PºCastellana N-S - Joaquín Costa -Pº de la Habana";"URB";441395,573763924;4477633,92305028
"60043";5489;"General Perón O-E - Dulcinea-Aviador Zorita";"URB";440722,812696172;4478222,13670665
"61012";5526;"Enrique Larreta N-S - Agustín de Foxá-Mateo Inurria";"URB";441805,059334735;4479886,03303243
"61013";5527;"Gral,López Pozas S-N - Fco,Suárez-Donoso Montesinos";"URB";441877,093388746;4479659,74021934
"61042";5554;"(AFOROS)Av,Pio XII S-N - Memorial 11 de Marzo 2004-José Bardasano";"URB";442863,66213135;4479906,81606701
"61067";5578;"Potosi O-E - Pº de la Habana-Ramiro Girón";"URB";442276,340707404;4478645,84834096
"63054";5741;"Raimundo Fdez,Villaverde O-E(Giro izdq) - Ponzano-Alonso Cano";"URB";440818,654501831;4477553,52619843
"63057";3455;"Bravo Murillo S-N - Hernani-Palencia";"URB";440334,717243586;4477843,43189702
"97102";4126;"Comercio E-O - Garganta de los Montes-Méndez Alvaro";"URB";441955,28718478;4472441,20099956
"97103";4050;"Dr,Esquerdo 63 S-N - Ibiza-O´Donnell";"URB";443244,675951542;4474547,82144235
"41018";5828;"C/, Peña Prieta - Sierra de los Filabres-M-30";"URB";443273,254416963;4472235,59589284
"41019";5829;"Av, Monte Igueldo - Antonia Calas-Pintora Angeles Santos";"URB";443299,394006514;4471995,14226896
"41053";5861;"Av, Albufera - Av, Albufera-Cocherón de la Villa";"URB";446514,990574165;4470463,33216955
"44014";5920;"C/, Alcalá - Pileo-Hermanos de Pablo";"URB";445469,887921025;4476311,83936427
"44015";5921;"C/, Alcalá  - Boldano-Pileo";"URB";445680,760595146;4476439,98916951
"44042";5940;"Av, Institución Libre Enseñanza - Caunedo-Alcalá";"URB";445948,337493782;4476461,30106634
"45028";5974;"C/, Nicolás Salmerón - Institución Libre Enseñanza-Nicolás Salmerón";"URB";446927,892463053;4474307,0535728
"46007";6015;"C/, Arturo Soria - Arturo Baldasano-José Silva";"URB";444255,145436163;4478664,40691363
"46036";6042;"C/, José Silva  - Agastia-Torrelaguna";"URB";444108,613835929;4478412,2786031
"46407";6052;"C/, Amara - Amara-Arturo Soria";"URB";445003,46884961;4477475,33195839
"47025";6086;"Av, San Luis  - Eladio López Vilches-Mesena";"URB";443708,241479015;4480624,06632491
"47511";9984;"Cta, Sagrados Corazones  - Sta, María Magdalena-Arturo Soria";"URB";443418,175664726;4479775,09215921
"53020";6150;"C/, Ascao - Emilio Ferrari-Luis Ruíz";"URB";445754,754045714;4475747,69161871
"53047";6173;"Av, Daroca - Av, Daroca-Francisco Largo Caballero";"URB";445855,19497277;4474850,27747475
"54001";3752;"Av, Daroca  - Av, Daroca-Casalarreina";"URB";447691,887236689;4473310,41255488
"54002";6194;"C/, Casalarreina  - Camino Viejo de Vicálvaro-Av, Daroca";"URB";447721,288621922;4473106,86599244
"59002";6356;"Av, Donostiarra - Virgen de la Roca-Virgen del Lluc";"URB";444255,830548146;4476217,0194603
"64002";6389;"Av, Canillejas a Vicálvaro - Canal de Bósforo-Néctar";"URB";447833,882766094;4476818,56303508
"71035";6534;"C/, San Mariano - San Mariano-Alcalá";"URB";447942,334566251;4477311,18759494
"79029";6622;"Ingeniero Emilio Herrera - Príncipe Carlos-Infanta Catalina Micaela";"URB";444067,601874105;4481940,21616205
"10018";4064;"Narvaez N-S - Menorca-Ibiza";"URB";442635,605622611;4474520,55873884
"89008";5380;"Av, Ensanche de Vallecas - Adolfo Marsillach-Cañada Santisimo";"URB";449193,985978277;4468243,91170096
"13059";5103;"STA M* CABEZA S-N(ENTRADA M-30 SENT,A-3)(LATERAL TZNEL)";"URB";440268,025376464;4471920,0064183
"16003";4282;"ALAMO S-N(GENERAL  MITRE-REYES)";"URB";439853,354329416;4475021,38568886
"16038";4310;"HORTALEZA, 26 O-E(INFANTAS-SAN MARCOS)";"URB";440573,904860473;4474733,94606742
"31006";4499;"FRANCOS RODRIGUEZ E-O(P: DIRECCISN-OFELIA NIETO)";"URB";439803,713536376;4478757,09444391
"31036";4521;"PABLO IGLESIAS S-N(ALMANSA-DR, FEDERICO RUBIO Y GALI)";"URB";439699,590896869;4478104,68241488
"31070";10218;"JERONIMA LLORENTE E-O (ANTURIO -PAMPLONA)";"URB";440155,882483637;4478573,02051724
"32027";4564;"GINZO DE LIMIA N-S(MELCHOR FERNANDEZ ALMAGRO-FERROL)";"URB";440408,325077928;4480796,51657405
"42041";10054;"ACCESO M-40 N-S(ENTRADA PZA, PRADERA DEL SACERAL)";"URB";439007,831901995;4483180,4918831
"48006";4777;"MANUEL NOYA N-S(M, SILVELA-MARCELO USERA)";"URB";439534,647476492;4470830,86279437
"50011";5075;"PORTALEGRE N-S(VALLE ORO-OPORTO)";"URB";438598,092626118;4470882,08371842
"50013";3655;"PORTALEGRE N-S(ALEJANDRO SANCHEZ-VALLE ORO)";"URB";438596,310911866;4471037,8192244
"58015";5148;"AV, ABRANTES O-E(BESOLLA-PL,VULCANO) GIRO";"URB";437743,099754466;4469822,72820001
"75010";6568;"NUESTRA SEÑORA DE VALVERDE, 7 N-S (ISLAS JARVI - ISLA DE JAVA)";"URB";441812,372100492;4482600,61008904
"77409";10135;"VALCARLOS S-N(GIRO A PTE, REINA)";"URB";443185,164257236;4483467,96795679
"78001";10060;"AV, CAMINO SANTIGO N-S(PL, OBRADOIRO-PORTOMARIN)";"URB";443608,320711299;4484831,2471493
"81006";5186;"Pº, DE LA ERMITA DEL SANTO ENTRADA CRUCE  E-O";"URB";437898,876389249;4472329,96632372
"84036";5271;"CTRA AL Bº FORTUNA O-E (SENTIDO AV, PESETA)";"URB";433925,927023117;4468406,77491487
"85023";5300;"MARQUES JURA REAL S-N (F, DÍAZ MENDOZA-CNEL, VALENZUELA)";"URB";439805,681079622;4471572,45656961
"86016";5320;"MIRABEL ENTRE MONROY Y AV, AVIACION";"URB";433670,620576461;4469797,99276191
"94008";3590;"AV, REAL  PINTO N-S(SAN CESAREO-MONTEJO)";"URB";439581,608579023;4465336,55617038
"95023";5033;"(TACTICO)LA MILAGROSA S-N";"URB";437522,961877994;4473588,36596216
"95024";5008;"Pº EXTREMADURA E-O(TURISMUNDO-GRAL, MANSO)";"URB";437479,073442772;4473591,76069427
"55406";6276;"C/, Ángel Cavero - Milán-Silvano";"URB";445180,900426811;4478499,3654032
"12043";4149;"Ancora E-O - Rafael Riego-Pº Delicias";"URB";441247,468174099;4472712,54256994
"16303";4335;"(MICRO) Cuesta San Vicente S-N(Delante G, 4)(P,M,4) - (MICRO) Cuesta San Vicente S-N(Delante G, 4)(P,M,4)";"URB";439499,647466956;4474822,25044397
"62064";5676;"Bravo Murillo N-S - Pasaje Remonta-Azucenas";"URB";440950,186121885;4479439,51037726
"63020";5707;"Juán Pantoja O-E - Topete-Bravo Murillo";"URB";440265,428681932;4477949,46621509
"63701";7140;"(AFOROS)Raimundo Fdez,Villaverde(Es 40) (PM63025+PM63054) - (AFOROS)Raimundo Fdez,Villaverde(Es 40) (PM63025+PM63054)";"URB";440836,454793153;4477548,85554543
