zone;int;intmax;%;x;y;name
56;76;1500;5,07;436967,332752253;4469419,38181101;(TACTICO) ANTONIA RODRIGUEZ SACRISTAN O-E(GUAYABA-SECOYA)
56;682;1500;45,47;438912,828817564;4469438,60303387;(TACTICO)LATERAL CTRA. TOLEDO S-N(M40-POBLADOS)10 mts.
56;169;1500;11,27;437223,689130888;4469966,83484174;PADRE AMIGO N-S (PEREZ LAVID-REAL MADRID)
56;381;1500;25,40;437258,541919905;4469772,25376343;BELZUNEGUI S-N (AV. POBLADOS-CARCASTILLO)
56;38;1500;2,53;437005,98187777;4469334,85560011;SECOYA S-N (OBOLO-AV. POBLADOS)
56;114;1500;7,60;436996,687342703;4469471,64023673;(MICRO) AV.POBLADOS E-O(GIRO SECOYA)
56;320;3600;8,89;439386,009757566;4469478,33184719;AV. POBLADOS O-E(GUETARIA-RAFAELA YBARRA)
56;400;3000;13,33;439250,507841127;4469459,08930197;(TACTICO)GUETARIA S-N(TOLOSA-AV. POBLADOS)
56;320;1500;21,33;439530,960963451;4469322,54940055;RAFAELA YBARRA S-N(LESACA-AV. POBLADOS)
56;600;3000;20,00;439664,331525895;4469396,51666999;(AFOROS)AV.  POBLADOS E-O(CON. VIEJO VILLAVERDE-RAFAELA YBARRA)
56;120;1500;8,00;439673,191738352;4469359,58375844;(TACTICO)CNO VIEJO VILLAVERDE S-N(PLAN PARCIAL-AV. POBLADOS)
56;360;3000;12,00;440077,67872164;4469236,73856654;(AFOROS)AV. POBLADOS O-E(CON. VIEJO VILLAVERDE-EXPROPIACION)
56;80;1500;5,33;440189,635114596;4469172,38497619;(TACTICO)EXPROPIACION S-N(GRAN AVENIDA-AV.POBLADOS)
56;240;3000;8,00;440318,557954504;4469314,45288177;DR. TOLOSA LATOUR N-S(MADRE ROSA BLANCO-AV. POBLADOS)
56;400;3000;13,33;440489,20797125;4469181,34298832;AV. POBLADOS E-O(ORCASUR (1)-DR. TOLOSA LATOUR)
56;80;1500;5,33;440515,862443918;4469142,01173777;(TACTICO)ORCASUR (1) S-N(CAMPOTÉJAR-AV. POBLADOS)
56;0;1500;0,00;440608,138550488;4469140,98481122;(TACTICO)ORCASUR (2) S-N(MOREJA-AV. POBLADOS)
56;440;3000;14,67;440752,869941035;4469156,86184545;AV. POBLADOS O-E(SALADO-EDUARDO BARREIROS)
56;40;3000;1,33;440882,971441517;4468864,2543766;EDUARDO BARREIROS S-N(PINSAPO-AV. ROSALES)
56;800;4500;17,78;440997,597822026;4469151,85525997;AV. POBLADOS E-O(AV. ANDALUCIA-EDUADO BARREIROS)
56;415;4500;9,22;440927,89443213;4469146,65261835;AV. POBLADOS O-E(EDUARDO BARREIROS-AV. ANDALUCIA)
56;240;1500;16,00;440906,562794905;4469271,90353471;EDUARDO BARREIROS N-S(GTA. MALAGA-AV. POBLADOS)
56;166;4500;3,69;440925,640277649;4468974,1967288;AV. ROSALES O-E (EDUARDO BARREIROS-AV. ANDALUCIA)
56;40;1500;2,67;440892,569197931;4469092,17424978;EDUARDO BARREIROS N-S GIRO IZADA.(AV. POBLADOS-AV. ROSALES)
56;640;3000;21,33;439527,369244005;4469570,66022412;RAFAELA YBARRA N-S(RICARDO BELTRAN Y ROZPIDE-AV. POBLADOS)
56;160;1500;10,67;439509,479348249;4469677,65392994;(TACTICO)RICARDO BELTRAN Y ROZPIEDE O-E (AVENA-RAFAELA YBARRA)
56;680;4500;15,11;440863,822982891;4469159,47438313;AV. POBLADOS O-E(EDUARDO BARREIROS-DULCE)
56;240;3000;8,00;440886,207150192;4469085,39807273;EDUARDO BARREIROS N-S FRENTE (AV. POBLADOS-AV. ROSALES)
56;80;3000;2,67;440895,13350846;4469025,98821156;EDUARDO BARREIROS S-N (AV. ROSALES-AV. POBLADOS)
56;186;3000;6,20;440872,270147821;4468847,15975908;EDUARDO BARREIROS N-S(PINSAPO- SALVADOR MARTINEZ)
17;40;3000;1,33;440727,033824037;4468540,9420345;EDUARDO BARREIROS S-N(ALERCE-CONIFERAS)
17;198;3000;6,60;440750,68719458;4468603,2511778;EDUARDO BARREIROS N-S (SALVADOR  MARTINEZ-ARENAS REY)
17;0;1500;0,00;440722,519600103;4468546,14726381;(TACTCO) EDUARDO BARREIROS S-N (GIRO IZDA. A CONIFERAS)
56;600;3000;20,00;439576,65271143;4469419,63819307;AV. POBLADOS O-E(RAFAELA YBARRA-CNO.VIEJO VILLAVERDE)
56;600;3000;20,00;439807,086543068;4469344,37553119;AV. POBLADOS E-O (PRADOLONGO- CON. VIEJO VILLAVERDE)
56;280;3000;9,33;440335,286103207;4469181,59371066;AV. POBLADOS O-E(DR. TOLOSA LATOUR-ORCASUR (1))
56;227;1500;15,13;439591,668874693;4470038,47398712;(TACTICO)CRISTO VICTORIA E-O(SAN BASILIO-RAFAELA YBARRA)
56;300;1500;20,00;439834,735078068;4470061,0285834;CRISTO VICTORIA O-E(RAFAELA YBARRA-SAN BASILIO)
56;240;1500;16,00;439971,844409715;4470080,98857271;CRISTO VICTORIA E-O(ISABELITA USERA-SAN BASILIO)
56;0;1500;0,00;439928,290049461;4470090,25795459;(TATICO) SAN BASILIO N-S(MAMERTO LOPEZ-CRISTO VICTORIA)
56;0;1500;0,00;439508,683386042;4468959,07297733;(TACTICO) VILLABONA O-E(GUETARIA-RAFAELA YBARRA)
17;25;1500;1,67;440333,447011602;4467811,18669511;(TACTICO) SALIDA PEUGEOT
56;192;1500;12,80;440422,100247955;4470517,05756261;EVANGELIOS O-E(VISITACION-PORTA COELI)
56;48;1500;3,20;440467,396513445;4470453,16803489;PORTA COELI S-N(ANGELUS-EVANGELIOS)
56;96;1500;6,40;440518,584984382;4470521,94721238;EVANGELIOS E-O(SANTUARIO-PORTA COELI)
56;192;1500;12,80;440528,116293834;4470520,01492322;EVANGELIOS O-E(PORTA COELI-SANTUARIO)
56;0;1500;0,00;440615,432734437;4470471,02124895;SANTUARIO S-N(CRISTO VICTORIA-PIEDRABUENA)
56;48;1500;3,20;440660,797018045;4470520,96321836;PIEDRABUENA E-O(TOMELLOSO-SANTUARIO)
56;0;1500;0,00;440592,356077628;4470628,19010079;SANTUARIO N-S(ANTONIO PADUA-EVANGELIOS)
56;144;1500;9,60;440461,006706669;4470324,61281474;(TACTICO) CRISTO VEGA S-N(CRISTO LEPANTO-CRISTO VICTORIA)
17;655;3000;21,83;439362,967181095;4468454,71600824;RAFAELA YBARRA N-S(M-40-VILLAVERDE)
17;65;1500;4,33;439369,701366974;4468460,87872634;(TACTICO) RAFAELA YBARRA S-N(M-40-SIMCA)
17;131;1600;8,19;439388,358603784;4468483,41648089;(TACTICO) ENTRADA M-40 A RAFAELA YBARRA
56;120;1500;8,00;439248,716455123;4468937,35709623;GUETARIA S-N(ALZOLA-VILLABONA)
56;360;1500;24,00;439245,367943277;4468958,1076614;GUETARIA N-S(OREJA-REGIL)
56;120;1800;6,67;440165,552324255;4469229,82113118;(TACTICO)EXPROPIACION N-S(GIRO A EXPROPIACIÓN)
39;180;3200;5,63;438565,371763419;4481215,17223197;AV. CARDENAL HERRERA ORIA 275 O-E(ISLA DEL YESO-ISLA TABARCA)
39;180;3600;5,00;438811,130679359;4481348,16101594;Av. Cardenal Herrera Oria, 255 O-E(Isla Tabarca-Pico Balaitus)
39;360;3000;12,00;438804,327817513;4481352,39719611;Av. Cardenal Herrera Oria, 255 E-O(Pico Balaitus-Julio Calvo)
39;225;3100;7,26;439037,492219416;4481472,26408559;(AFOROS) CARDENAL HERRERA ORIA, 244 O-E(PICO BALAITUS-ISLA AROSA)
39;270;3100;8,71;439030,343734577;4481478,07165043;(AFOROS) CARDENAL HERRERA ORIA, 244 E-O(ISLA AROSA-PICO BALAITUS)
39;225;3200;7,03;439312,219900681;4481578,86165043;Av. Cardenal Herrera Oria, 221 O-E(Isla de Arosa-La Masó)
39;349;3200;10,91;439307,181628386;4481585,51269617;Av. Cardenal Herrera Oria, 221 E-O(La Masó-Isla de Arosa)
39;585;3200;18,28;439564,614482292;4481659,46646071;Av. Cardenal Herrera Oria, 204 E-O(Ginzo de Limia-La Masó)
39;360;3150;11,43;439757,708272303;4481791,06221428;AV. CARDENAL HERRERA ORIA, 167 O-E(RONDA BARA-GINZO LIMIA)
39;180;4000;4,50;439890,920018123;4481906,28900276;AV. CARDENAL HERRERA ORIA, 176 E-O(GIRO A GINZO LIMIA)INTERIOR CRUCE
39;630;3000;21,00;440038,460212296;4482025,50877862;AV. CARDENAL HERRERA ORIA, 168 E-O(CERRO CASTAÑAR-LAGUNA GRANDE)
60;336;3100;10,84;440724,432355746;4482346,01901544;AV. CARDENAL HERRERA ORIA 83 O-E(PEÑA DEL OSO-CTRA. DE COLMENAR)
39;624;3400;18,35;440542,449889262;4482264,48509855;AV. CARDENAL HERRERA ORIA 87 O-E(GINZO DE LIMIA-PEÑA DEL OSO)
39;45;1500;3,00;438628,4165445;4481349,88102932;RAMON GOMEZ DE LA SERNA, 1 N-S
39;180;2600;6,92;439234,34667134;4481471,20697355;Isla de Arosa 41 S-N
39;206;1500;13,73;439377,556427193;4481422,66970068;CALLE FERMIN CABALLERO, 76 O-E
39;103;1500;6,87;439613,021631743;4481518,2562598;Fermín Caballero 70 E-O(Av. Betanzos- Esquivias)
39;206;3000;6,87;439558,225185975;4481435,29307712;AVENIDA DE BETANZOS, 64 S-N
39;270;3400;7,94;439938,26425516;4481840,71038735;GINZO LIMIA, 53 N-S(AV. CARDENAL HERRERA ORIA-FERMIN CABALLERO)
39;315;5600;5,63;440009,327991318;4481796,24553039;GINZO DE LIMIA S-N
39;450;4500;10,00;440165,310151411;4481653,42672517;GINZO DE LIMIA, 60 S-N
39;180;1500;12,00;439995,998871687;4481646,4574659;FERMÍN CABALLERO 53 O-E
39;357;3000;11,90;440153,444654676;4481774,95935314;FERMIN CABALLERO, 50 E-O
60;528;3300;16,00;440747,246606519;4482494,37790984;ACCESO M-607 A AV. CARDENAL HERRERA ORIA
60;912;3000;30,40;440894,481873519;4482324,54859645;SAN MODESTO S-N(SAN MODESTO-AV. CARDENAL HERRERA ORIA)
39;45;3100;1,45;439366,497216959;4481693,53343186;Ventisquero de la Condesa, 2 N-S(Valle Pinares Llanos-Av. Cardenal Herrera Oria)
39;135;3000;4,50;439306,52488522;4481823,6165229;VENTISQUERO DE LA CONDESA LATERAL TUNEL S-N(HERRERA ORIA-VENTISQUERO DE LA CONDESA)
39;720;3000;24,00;439297,498101936;4481820,0431234;VENTISQUERO DE LA CONDESA SALIDA TUNEL S-N
39;675;3000;22,50;439353,640600002;4481735,59411687;VENTISQUERO DE LA CONDESA SALIDA TUNEL S-N
39;225;3000;7,50;439291,698656028;4481813,88569845;VENTISQUERO DE LA CONDESA ENTRADA TUNEL N-S
60;144;3200;4,50;440976,626495347;4482410,14343916;AV. CARDENAL HERRERA ORIA 124 S-N(ACCESO M-607-ISLA DE SICILIA)
60;384;3200;12,00;440970,377152273;4482418,64708848;CARDENAL HERRERA ORIA E-O(MANRESA-M-607)
39;303;4500;6,73;439094,717592447;4483154,59887824;MONASTERIO SILOS N-S(CTRA. FUENCARRAL EL PARDO-ACCESO M-40)
39;189;3000;6,30;439139,644115621;4483040,46469687;COSTA BRAVA E-O(MORALZARZAL-MONASTERIO SILOS)
39;379;3000;12,63;439114,240115723;4482947,37004308;AV. VENTISQUERO CONDESA E-O(COLLADO TIROBARRA-COSTA BRAVA)
39;493;4500;10,96;438953,726967979;4482912,67652126;ARROYO DEL MONTE S-N(SENDA INFANTE-AV. VENTISQUERO CONDESA)
39;341;3000;11,37;439007,831901995;4483180,4918831;ACCESO M-40 N-S(ENTRADA PZA. PRADERA DEL SACERAL)
39;135;2000;6,75;439930,263383131;4481907,50424095;(TACTICO) GINZO LIMIA S-N (PROX. GR-12)
39;225;3200;7,03;438337,729539302;4481101,49773929;AV. CARDENAL HERRERA, 319 O-E(ISLA BIKINI-ISLAS MARQUESAS)
39;180;3200;5,63;438474,8432207;4481165,15200387;AV. CARDENAL HERRERA ORIA, 307 O-E( AMADEO GOMEZ-ISLAS GALAPAGOS)
39;360;3200;11,25;438543,732293576;4481212,01624988;AV. CARDENAL HERRERA, 282 ORIA E-O(ANGELITA CAMARERO-ALICIA BAENA)
39;360;3200;11,25;438617,996385996;4481252,67685636;AV. CARDENAL HERRERA ORIA, 266 E-O(GOMEZ SERNA-ANGELITA CAMARERO)
39;90;1800;5,00;438911,044582338;4481421,1613177;TÁCTICO - PICO BALAITUS, 1 N-S
39;90;2600;3,46;439205,742923412;4481512,68789043;ISLA AROSA, 47 N-S(AV. CARDENAL HERRERA ORIA-ISLAS CIES)
39;135;1600;8,44;439455,485523891;4481670,11901954;La Masó, 80 N-S(La Masó-Av. Cardenal Herrera Oria)
39;360;3200;11,25;439572,126571399;4481652,11634217;AV. CARDENAL HERRERA ORIA, 204 O-E(VENTISQUERO CONDESA-RONDA BARA)
39;540;3000;18,00;439886,065509966;4481912,23969018;AV. CARDENAL HERRERA ORIA, 176 E-O(LAGUNA GRANDE-RONDA BARA)INTERIOR CRUCE
39;585;3200;18,28;439811,207551311;4481847,28443698;AV. CARDENAL HERRERA ORIA, 180 E-O(LAGUNA GRANDE-LA MASO)
39;180;2000;9,00;439847,068272857;4481868,89482813;(TACTICO) AV. CARDENAL HERRERA ORIA, 178 GIRO IZDA. A GINZO LIMIA (PROX. GR-4)
39;0;1500;0,00;439880,372000771;4481936,11283773;(TACTICO) LAGUNA GRANDE, 1 N-S (PROX. GR-14)
39;227;1500;15,13;439000,734602172;4482988,73709388;(MICRO)ARROYO DEL MONTE (DELANTE GRUPO 1)
39;189;1500;12,60;439045,098459782;4483082,78209068;(MICRO)AV. MONASTERIO DE SILOS (DELANTE GRUPO 6)
39;417;1500;27,80;439056,056099797;4483015,93804172;(MICRO)AV. VENTISQUERO CONDESA (DETRÁS GRUPO 9)
39;720;1500;48,00;439003,773124695;4483077,75873205;(MICRO)ACCESO M-40 (DELANTE GRUPO 13)
39;152;3000;5,07;439066,818940092;4483042,51946408;(MICRO)COSTA BRAVA (DETRÁS GRUPO 16)
39;0;1000;0,00;440607,558221009;4482322,5567866;(TÁCTICO) PEÑA DEL OSO 2 N-S
39;45;1500;3,00;439227,547370989;4481434,13801271;TACTICO - Islas Cíes 2 O-E
39;0;1500;0,00;438769,449783352;4481556,61983151;JULIO CALVO 26 S-N(CARDENAL HERRERA ORIA-VALLE PINARES LLANOS)
39;200;1500;13,33;440765,686255756;4482162,97353137;(TACTICO)ALFREDO MARQUERIE O-E
39;0;1500;0,00;440787,067515677;4482152,73790494;(TACTICO)SANGENJO S-N
56;455;3000;15,17;439413,085673164;4470750,87369925;MARCELO USERA O-E(SAN MAGIN-R. YBARRA)
56;114;900;12,67;439379,328390617;4470730,75240317;(TACTICO)SAN MAGIN S-N
56;227;1500;15,13;439827,021784947;4470787,21367453;(AFOROS)MAR. USERA E-O(GAB. USERA-R.YBARRA)
56;303;1800;16,83;440500,342256525;4470959,20244972;MARCELO USERA O-E(JESUS GRAN PODER-MONEDEROS)
56;114;1700;6,71;440545,079115969;4470982,08512456;(TACTICO)ALMENDRALES S-N
56;114;1400;8,14;439534,647476492;4470830,86279437;MANUEL NOYA N-S(M. SILVELA-MARCELO USERA)
56;152;1500;10,13;439627,54907086;4470573,27113112;(AFO)R. YBARRA S-N(D. BARRANCO-M. USERA)
56;227;1800;12,61;439624,713625062;4470559,2859929;(AFO)R. YBARRA N-S(M. USERA-D. BARRANCO)
56;417;3000;13,90;439628,431621913;4470411,35985361;RAFAELA YBARRA S-N(VERJA-D.BARRANCO)
56;265;1800;14,72;439648,425460306;4470482,89604963;(TACTICO)DOLORES BARRANCO E-O
47;1175;3000;39,17;440701,340926448;4471143,38162113;PTE. DE ANDALUCIA ENTRADA GTA. CADIZ  E-O
56;758;3200;23,69;441023,941171115;4469582,4302213;AV. ANDALUCIA ENTRE S. FERMIN Y GTA MALAGA O-E
56;265;3000;8,83;441065,320349981;4469834,62743413;LATERAL ANTONIO LOPEZ ENTRADA GTA CADIZ E-O
56;455;3600;12,64;440907,972796318;4469869,45730124;AV. ANDALUCIA FRENTE AL HOSPITAL N-S
56;341;3000;11,37;440574,657906397;4471024,70245421;(AFOROS)MARCELO USERA O-E(ALMENDRALES-GTA.CADIZ)
18;252;1500;16,80;438634,440778807;4471740,93365852;PAULINA ODIAGA E-O
18;432;1500;28,80;437213,035251167;4470698,11964165;(MICRO)GRAL. RICARDOS O-E(BLASON-PSO. MARCELINO CAMACHO)GIRO PSO. MARCELINO CAMACHO
18;216;1500;14,40;437180,666364402;4470771,77776629;PSO. MARCELINO CAMACHO N-S
18;792;3000;26,40;438720,62517664;4471773,08826381;GRAL. RICARDOS O-E(PAULINA ODIAGA-SALLABERRY)
18;900;3000;30,00;438633,538351099;4471719,09086033;GRAL. RICARDOS O-E(PAULINA ODIAGA-PEÑAFIEL)
18;828;3000;27,60;438417,134079401;4471558,55168981;GRAL. RICARDOS O-E(ALEJANDRO SANCHEZ-TOBOSO)
18;828;3000;27,60;438713,94838314;4471775,38548489;GRAL. RICARDOS E-O(SALLABERRY-PAULINA ODIAGA)
18;828;3000;27,60;438245,708475421;4471433,43651276;GRAL. RICARDOS O-E(CLARISAS-ALEJANDRO SANCHEZ)
18;864;3000;28,80;438238,683594357;4471434,5894827;GRAL. RICARDOS E-O(ALEJANDRO SANCHEZ-PEDRO DIEZ)
18;684;3000;22,80;438049,356385036;4471266,2942567;GRAL. RICARDOS O-E(CASTRO ORO-CLARISAS)
18;756;3000;25,20;437967,015845044;4471193,78560976;GRAL. RICARDOS O-E(OPORTO-CASTRO ORO)
18;396;1500;26,40;437711,326791695;4470985,8138694;(AFOROS) GRAL. RICARDOS E-O(GAVIOTA-FCO. GARCIA)
18;612;3000;20,40;437757,457626476;4471018,61675088;(AFOROS) GRAL. RICARDOS O-E(ALEJANDRO MORAN-OPORTO)
18;648;1500;43,20;437547,319746674;4470846,16260863;GRAL. RICARDOS E-O( FCO. GARCIA-PL. TOROS)
18;828;1500;55,20;437351,717403693;4470746,86544045;GRAL. RICARDOS O-E(PSO. MARCELINO CAMACHO-PL. TOROS)
18;216;1500;14,40;437341,256473214;4470746,22703413;GRAL. RICARDOS E-O(PL. TOROS-PSO. PSO. MARCELINO CAMACHO)
18;288;1500;19,20;437207,226151203;4470699,2339698;GRAL. RICARDOS E-O(PSO. MARCELINO CAMACHO-BATALLA TORRIJOS)
18;648;1500;43,20;437141,188365663;4470629,86818607;GRAL. RICARDOS O-E(BLASON-PSO. MARCELINO CAMACHO)
18;180;3000;6,00;437069,760126867;4470567,05897334;GRAL. RICARDOS E-O(BATALLA TORRIJOS-NTRA. SRA. LUZ)
18;72;1500;4,80;437051,531192185;4470543,93283588;GRAL. RICARDOS O-E(NTRA. SRA. LUZ-BLASON)
18;108;1500;7,20;436926,217859155;4470465,95757168;GRAL. RICARDOS O-E(REINOSA-NTRA. SRA. LUZ)
18;288;1500;19,20;437536,287127442;4470833,98743009;GRAL. RICARDOS O-E(PL. TOROS-CLARA CAMPOAMOR)
18;108;1500;7,20;437657,054893856;4470872,95462842;CLARA CAMPOAMOR S-N
18;108;1500;7,20;438053,997039915;4471241,64813124;CASTRO ORO S-N
18;108;1500;7,20;438568,093570193;4471597,73793323;CNO. VIEJO LEGANES S-N(RADIO-GRAL. RICARDOS)
18;72;1500;4,80;438287,121340244;4471545,42106267;BLASA PEREZ N-S
18;252;3000;8,40;438095,977941484;4471387,49796638;PEDRO DIEZ N-S
18;432;3000;14,40;437958,792768779;4471109,15446192;OPORTO S-N(VALLE ORO-GRAL. RICARDOS)(FRENTE-DECHA)
18;144;1500;9,60;437819,6374574;4471177,3206701;OCA N-S(MATILDE FERNANDEZ-GRAL. RICARDOS) CARRIL IZQUIERDO
18;0;1500;0,00;437386,663175383;4470827,78903863;PL. TOROS N-S
18;144;1500;9,60;437137,775812812;4470544,54830284;BLASON S-N
18;72;1500;4,80;436935,036224651;4470530,77591688;NTRA. SRA. LUZ N-S
18;216;3000;7,20;438016,704581385;4471246,40639621;GRAL. RICARDOS E-O(PEDRO DIEZ-OCA)
18;216;1500;14,40;437955,896939319;4471104,00282617;OPORTO S-N(VALLE ORO-GRAL. RICARDOS)(GIRO IZDA.)
18;216;1500;14,40;437816,868922609;4471173,05819813;OCA N-S(MATILDE FERNANDEZ-GRAL. RICARDOS) CAR CARRIL DERECHO
18;144;1500;9,60;437477,965780442;4470794,32626455;(MICRO) GRAL. RICARDOS E-O GIRO (PL. TOROS-CLARA CAMPOAMOR)
56;560;2800;20,00;438121,748368977;4470947,65331737;OPORTO O-E(LUIS GOMEZ-CNO VIEJO LEGANES)
56;400;2900;13,79;438285,3287707;4470855,64901648;OPORTO E-O(ARGUESO-CNO.VIEJO LEGANES)
56;600;2800;21,43;438464,551387788;4470808,80676908;(AFOROS) OPORTO O-E(ELVAS-PORTALEGRE)
56;622;3000;20,73;438898,429237727;4470760,89884799;OPORTO O-E(PORTALEGRE-ABRANTES)
56;479;3000;15,97;438814,074269068;4470762,47549217;OPORTO E-O(ABRANTES-PL. ELIPTICA)
56;200;1500;13,33;438807,707497478;4470652,94527846;BRAGANZA S-N (VÍA LUSITANA - ABRANTES)
56;524;3000;17,47;439303,274518535;4470758,08286359;MARCELO USERA E-O(SAN MAGIN-S. FILIBERTO)
56;240;1500;16,00;438194,101103424;4470774,45360728;CNO.VIEJO LEGANES S-N(FCO.ICAZA-OPORTO)
56;160;1500;10,67;438568,23662704;4470708,55654742;PORTALEGRE S-N(AV. ABRANTES-OPORTO)
56;240;1500;16,00;438598,092626118;4470882,08371842;PORTALEGRE N-S(VALLE ORO-OPORTO)
56;160;1500;10,67;438602,578403025;4470885,08265063;PORTALEGRE S-N(OPORTO-VALLE ORO)
56;80;1500;5,33;438596,310911866;4471037,8192244;PORTALEGRE N-S(ALEJANDRO SANCHEZ-VALLE ORO)
56;680;3000;22,67;438403,121560441;4470996,3788605;(AFOROS) VALLE ORO E-O (ARGÜESO-CNO. VIEJO DE LEGANÉS)
56;560;3000;18,67;438690,638686885;4470945,79785989;VIA E-O(MERCEDES DOMINGO-PORTALEGRE)
56;320;1700;18,82;438667,452019234;4470689,63815462;AV. ABRANTES O-E(PORTALEGRE-BRAGANZA)
56;264;3000;8,80;438762,322318494;4470717,70040238;BRAGANZA N-S(OPORTO-VIA LUSITANA)
56;1145;3000;38,17;439059,264257216;4470585,57960259;Pº STA. Mª CABEZA S-N (LATERAL)
56;622;3000;20,73;439133,163384024;4470910,55489707;ANTONIO LEYVA N-S(S. LUCRECIA-PL. ELIPTICA)
56;262;3000;8,73;439181,316083485;4470885,95372686;Pº STA. Mª CABEZA N-S (LATERAL)
56;212;1500;14,13;439165,903949294;4471035,40481882;ANTONIO LEYVA S-N(ALEJANDRO SANCHEZ-STA. LUCRECIA)
56;339;2800;12,11;439202,946046069;4470941,89986065;ARLANZA E-O
56;60;1500;4,00;438734,412894002;4470781,4037463;MERCEDES DOMINGO N-S
56;622;4500;13,82;438952,962818695;4470663,8354759;(AFOROS)VIA LUSITANA E-O(VIANA-PL. ELIPTICA)
56;520;3000;17,33;438913,421773969;4470656,31839118;(AFOROS) VIA LUSITANA E-O
56;320;3000;10,67;438721,586076522;4470518,11412169;VIA LUSITANA O-E(Nº28-BRAGANZA)
18;120;1400;8,57;438097,094234734;4470982,68751242;(TACTICO) DR. ESPINA N-S
18;0;1400;0,00;438061,823227531;4470965,29015837;(TACTICO) LUIS GOMEZ S-N
56;0;1400;0,00;438380,904404919;4470842,11576112;(TACTICO) ARGUESO N-S
56;80;1400;5,71;438374,488297591;4470804,15214716;SAN VICENTE PAUL S-N
56;164;1500;10,93;439198,660585758;4470788,97395994;(TACTICO)SAN FILIBERTO N-S
56;169;1400;12,07;439225,835429773;4471195,91885207;(TACTICO) GUADALETE E-O
56;254;1300;19,54;439191,133901093;4471194,85148442;(TACTICO) ALEJANDRO SANCHEZ O-E
56;0;1300;0,00;439283,029354031;4471616,07281769;(TACTICO) NAVAHONDA O-E
56;254;1500;16,93;439170,97286946;4471038,95553218;ANTONIO LEYVA S-N (ARLANZA-GUADALETE)
56;40;1500;2,67;438764,580033489;4470950,14972796;MERCEDES DOMINGO N-S (SANTIAGO PRIETO - VIA)
56;40;1500;2,67;438756,601260758;4470903,70803052;MERCEDES DOMINGO S-N (JULIO DOMINGO-VIA)
56;760;3000;25,33;438499,670000404;4470977,53413729;VALLE DE ORO E-O (PORTALEGRE - ARGÜESO)
56;320;1500;21,33;439164,006974246;4470763,61528204;(MICRO)MARCELO USERA CCTV
18;0;1500;0,00;437510,559975307;4471257,72281355;OCA ENTRE ALFARO Y NTRA.SRA.DE VALVANERA SENTIDO O-E
18;212;1500;14,13;436917,392533534;4471113,96768379;OCA ENTRE HALCÓN Y BRUNO GARCÍA SENTIDO E-O
18;42;1500;2,80;436928,016304075;4471112,76758873;OCA ENTRE BRUNO GARCÍA Y HALCÓN SENTIDO O-E
18;635;1500;42,33;437762,673300906;4471214,09101316;OCA ENTRADA CRUCE  A 110M LÍNEA DE PARADA SENTIDO S-N
18;212;1500;14,13;436964,245033852;4471041,75159696;HALCÓN S-N (VENCEJO - DR. URQUIOLA)
18;127;3000;4,23;436815,117555899;4471172,78856131;VIA CARPETANA ENTRADA CRUCE A 80M LINEA DE PARADA SENTIDO N-S
18;1821;1500;121,40;437557,058243167;4471331,20672827;NTRA.SRA. VALVANERA N-S (ACEUCHAL-PL. ALMODOVAR)
18;127;1500;8,47;437622,086606553;4471327,45792822;ZAIDA E-O
18;42;1000;4,20;437014,24275211;4471037,01767134;LAGUNA S-N (VENCEJO - DR. URQUIOLA)
18;212;1500;14,13;437086,150718665;4470881,30136225;PSO. MARCELINO CAMACHO O-E(EULALIA GIL-CASTROJERIZ)
18;212;1500;14,13;437170,370728725;4470788,84875267;PSO. MARCELINO CAMACHO ENTRE GRAL.RICARDOS Y CASTROJERIZ SENTIDO SE-NO
18;127;1500;8,47;437089,892288039;4470881,7262138;PSO. MARCELINO CAMACHO E-O(CASTROJERIZ-LAGUNA)
18;0;1500;0,00;437170,283144327;4470883,23300027;CASTROJERIZ SENTIDO NE-SO
18;315;1500;21,00;436907,634832541;4471378,29205203;VIA CARPETANA ENTRE CASIMIRO ESCUDERO Y LUIS FEITO SENTIDO S-N
18;135;1500;9,00;436918,698736865;4471407,17303784;VIA CARPETANA ENTRE LEÓN V Y L.FEITO N-S
56;0;1800;0,00;437601,761673529;4469669,82817198;AV.DE ABRANTES S-N ENTRE VIA LUSITANA Y BESOLLA
56;48;1800;2,67;437707,996638626;4469791,22416701;AV. ABRANTES E-O(PL.VULCANO-BESOLLA)
56;0;1500;0,00;437596,361996135;4469787,82324612;BESOLLA O-E ENTRE CALLE DE ANCIU Y AV.ABRANTES
56;141;1500;9,40;438238,641763789;4470319,46358054;AV.DE ABRANTES ENTRE CONDE Y FARO
56;0;1800;0,00;438345,776874978;4470438,96739923;AV. DE ABRANTES N-S ENTRE PELÍCANO Y ARGÜESO
56;0;1500;0,00;438477,372495041;4470568,07827796;AV.DE ABRANTES S-N ENTRE PELÍCANO Y PORTALEGRE
56;0;2000;0,00;438646,719087316;4470680,35286808;AV.DE ABRANTES N-S ENTRE BRAGANZA Y PORTALEGRE
56;0;3200;0,00;438562,31259801;4470700,15797041;PORTALEGRE O-E ENTRE OPORTO Y ABRANTES
56;0;1600;0,00;438375,059587149;4470303,56622662;FARO E-O ENTRE VÍA LUSITANA Y ABRANTES
56;0;1600;0,00;437756,7968325;4470016,7016574;Cº VIEJO DE LEGANES N-S
56;103;1600;6,44;437714,33588542;4470073,714464;CARCASTILLO ENTRADA CRUCE
